ra,dec
269.38824,65.17047
269.39074,65.17047
269.39324,65.17047
269.39574,65.17047
269.39824,65.17047
269.40074,65.17047
269.40324,65.17047
269.40574,65.17047
269.40824,65.17047
269.41074,65.17047
269.41324,65.17047
269.41574,65.17047
269.41824,65.17047
269.42074,65.17047
269.42324,65.17047
269.42574,65.17047
269.42824,65.17047
269.43074,65.17047
269.43324,65.17047
269.43574,65.17047
269.43824,65.17047
269.44074,65.17047
269.44324,65.17047
269.44574,65.17047
269.44824,65.17047
269.45074,65.17047
269.45324,65.17047
269.45574,65.17047
269.45824,65.17047
269.46074,65.17047
269.46324,65.17047
269.46574,65.17047
269.46824,65.17047
269.47074,65.17047
269.47324,65.17047
269.47574,65.17047
269.47824,65.17047
269.48074,65.17046691
269.48324,65.17044347
269.48574,65.17042003
269.48824,65.1703966
269.49074,65.17037316
269.49324,65.17034972
269.49574,65.17032629
269.49824,65.17030285
269.50074,65.17027942
269.50324,65.17025598
269.50574,65.17023254
269.50824,65.17020911
269.51074,65.17018567
269.51324,65.17016223
269.51574,65.1701388
269.51824,65.17011536
269.52074,65.17009192
269.52324,65.17006849
269.52574,65.17004505
269.52824,65.17002162
269.53074,65.16999818
269.53324,65.16997474
269.53574,65.16995131
269.53824,65.16992787
269.54074,65.16990443
269.54324,65.169881
269.54574,65.16985756
269.54824,65.16983412
269.55074,65.16984643
269.55324,65.16986638
269.55574,65.16988632
269.55824,65.16990626
269.56074,65.1699262
269.56324,65.16994615
269.56574,65.16996609
269.56824,65.16998603
269.57074,65.17000597
269.57324,65.17002592
269.57574,65.17004586
269.57824,65.1700658
269.58074,65.17008574
269.58324,65.17010569
269.58574,65.17012563
269.58824,65.17014557
269.59074,65.17016552
269.59324,65.17018546
269.59574,65.1702054
269.59824,65.17022534
269.60074,65.17024529
269.60324,65.17026523
269.60574,65.17028517
269.60824,65.17030511
269.61074,65.17032506
269.61324,65.170345
269.61574,65.17036494
269.61824,65.17038488
269.62074,65.17040483
269.62324,65.17042477
269.62574,65.17044471
269.62824,65.17046466
269.63074,65.17047
269.63324,65.17047
269.63574,65.17047
269.63824,65.17047
269.64074,65.17047
269.64324,65.17047
269.64574,65.17047
269.64824,65.17047
269.65074,65.17047
269.65324,65.17047
269.65574,65.17047
269.65824,65.17047
269.66074,65.17047
269.66324,65.17047
269.66574,65.17047
269.66824,65.17047
269.67074,65.17047
269.67324,65.17047
269.67574,65.17047
269.67824,65.17047
269.68074,65.17047
269.68324,65.17047
269.68574,65.17047
269.68824,65.17047
269.69074,65.17047
269.69324,65.17047
269.69574,65.17047
269.69824,65.17047
269.70074,65.1704713
269.70324,65.17049452
269.70574,65.17051774
269.70824,65.17054096
269.71074,65.17056418
269.71324,65.1705874
269.71574,65.17061063
269.71824,65.17063385
269.72074,65.17065707
269.72324,65.17068029
269.72574,65.17070351
269.72824,65.17072673
269.73074,65.17074995
269.73324,65.17077317
269.73574,65.17079639
269.73824,65.17081961
269.74074,65.17084284
269.74324,65.17086606
269.74574,65.17088928
269.74824,65.1709125
269.75074,65.17093572
269.75324,65.17095894
269.75574,65.17098216
269.75824,65.17100538
269.76074,65.1710286
269.76324,65.17105182
269.76574,65.17107504
269.76824,65.17109827
269.77074,65.17112113
269.77324,65.17113882
269.77574,65.1711565
269.77824,65.17117419
269.78074,65.17119187
269.78324,65.17120956
269.78574,65.17122724
269.78824,65.17124493
269.79074,65.17126262
269.79324,65.1712803
269.79574,65.17129799
269.79824,65.17131567
269.80074,65.17133336
269.80324,65.17135104
269.80574,65.17136873
269.80824,65.17138641
269.81074,65.1714041
269.81324,65.17142178
269.81574,65.17143947
269.81824,65.17145715
269.82074,65.17147484
269.82324,65.17149253
269.82574,65.17151021
269.82824,65.1715279
269.83074,65.17154558
269.83324,65.17156327
269.83574,65.17158095
269.83824,65.17159864
269.84074,65.17161632
269.84324,65.17163401
269.84574,65.17165169
269.84824,65.17166938
269.85074,65.17168707
269.85324,65.17170475
269.85574,65.17172244
269.85824,65.17174012
269.86074,65.17175781
269.86324,65.17174358
269.86574,65.17172483
269.86824,65.17170609
269.87074,65.17168734
269.87324,65.17166859
269.87574,65.17164985
269.87824,65.1716311
269.88074,65.17161235
269.88324,65.17159361
269.88574,65.17157486
269.88824,65.17155611
269.89074,65.17153737
269.89324,65.17151862
269.89574,65.17149988
269.89824,65.17148113
269.90074,65.17146238
269.90324,65.17144364
269.90574,65.17142489
269.90824,65.17140614
269.91074,65.1713874
269.91324,65.17136865
269.91574,65.17134991
269.91824,65.17133116
269.92074,65.17131241
269.92324,65.17129367
269.92574,65.17127492
269.92824,65.17125617
269.93074,65.17123743
269.93324,65.17121868
269.93574,65.17119993
269.93824,65.17118119
269.94074,65.17116244
269.94324,65.1711437
269.94574,65.17112495
269.94824,65.1711343
269.95074,65.17115373
269.95324,65.17117316
269.95574,65.17119258
269.95824,65.17121201
269.96074,65.17123144
269.96324,65.17125087
269.96574,65.1712703
269.96824,65.17128973
269.97074,65.17130916
269.97324,65.17132858
269.97574,65.17134801
269.97824,65.17136744
269.98074,65.17138687
269.98324,65.1714063
269.98574,65.17142573
269.98824,65.17144516
269.99074,65.17146458
269.99324,65.17148401
269.99574,65.17150344
269.99824,65.17152287
270.00074,65.1715423
270.00324,65.17156173
270.00574,65.17158115
270.00824,65.17160058
270.01074,65.17162001
270.01324,65.17163944
270.01574,65.17165887
270.01824,65.1716783
270.02074,65.17169773
270.02324,65.17171715
270.02574,65.17173658
270.02824,65.17175601
270.03074,65.17177
270.03324,65.17177
270.03574,65.17177
270.03824,65.17177
270.04074,65.17177
270.04324,65.17177
270.04574,65.17177
270.04824,65.17177
270.05074,65.17177
270.05324,65.17177
270.05574,65.17177
270.05824,65.17177
270.06074,65.17177
270.06324,65.17177
270.06574,65.17177
270.06824,65.17177
270.07074,65.17177
270.07324,65.17177
270.07574,65.17177
270.07824,65.17177
270.08074,65.17177
270.08324,65.17177
270.08574,65.17177
270.08824,65.17177
270.09074,65.17177
270.09324,65.17177
270.09574,65.17177
270.09824,65.17177
270.10074,65.17177
270.10324,65.17185674
270.10574,65.17200035
270.10824,65.17214397
270.11074,65.17228758
270.11324,65.17243119
270.11574,65.1725748
270.11824,65.17271842
270.12074,65.17286203
270.12324,65.17300564
270.12574,65.17314925
270.12824,65.17329286
270.13074,65.17343648
270.13324,65.17358009
270.13574,65.1737237
270.13824,65.17386731
270.14074,65.17401093
270.14324,65.17415454
270.14574,65.17429815
270.14824,65.17444176
270.15074,65.17458538
270.15324,65.17472899
270.15574,65.1748726
270.15824,65.17501621
270.16074,65.17515982
270.16324,65.17530344
270.16574,65.17544705
270.16824,65.17559066
270.17074,65.17573427
270.17324,65.17587789
270.17574,65.1760215
270.17824,65.17616511
270.18074,65.1763429
270.18324,65.17665741
270.18574,65.17697191
270.18824,65.17728642
270.19074,65.17760092
270.19324,65.17791543
270.19574,65.17822993
270.19824,65.17854444
270.20074,65.17885894
270.20324,65.17917344
270.20574,65.17948795
270.20824,65.17980245
270.21074,65.18011696
270.21324,65.18043146
270.21574,65.18074597
270.21824,65.18106047
270.22074,65.18137498
270.22324,65.18168948
270.22574,65.18200399
270.22824,65.18231849
270.23074,65.182633
270.23324,65.1829475
270.23574,65.18326201
270.23824,65.18357651
270.24074,65.18389102
270.24324,65.18420552
270.24574,65.18452003
270.24824,65.18483453
270.25074,65.18514904
270.25324,65.18555836
270.25574,65.1860552
270.25824,65.18655204
270.26074,65.18704887
270.26324,65.18754571
270.26574,65.18804255
270.26824,65.18853939
270.27074,65.18903623
270.27324,65.18953307
270.27574,65.19002991
270.27824,65.19052675
270.28074,65.19102359
270.28324,65.19152043
270.28574,65.19201727
270.28824,65.19251411
270.29074,65.19301095
270.29324,65.19350779
270.29574,65.19400463
270.29824,65.19450146
270.30074,65.1949983
270.30324,65.19549514
270.30574,65.19599198
270.30824,65.19648882
270.31074,65.19698566
270.31324,65.1974825
270.31574,65.19797934
270.31824,65.19871813
270.32074,65.19963502
270.32324,65.20055191
270.32574,65.2014688
270.32824,65.20238569
270.33074,65.20330258
270.33324,65.20421947
270.33574,65.20513636
270.33824,65.20605325
270.34074,65.20697014
270.34324,65.20788703
270.34574,65.20880392
270.34824,65.20972081
270.35074,65.2106377
270.35324,65.21155459
270.35574,65.21247148
270.35824,65.21338837
270.36074,65.21430526
270.36324,65.21522215
270.36574,65.21613904
270.36824,65.21705593
270.37074,65.21797282
270.37324,65.21888971
270.37574,65.2198066
270.37824,65.22046939
270.38074,65.22101262
270.38324,65.22155585
270.38574,65.22209908
270.38824,65.2226423
270.39074,65.22318553
270.39324,65.22372876
270.39574,65.22427199
270.39824,65.22481521
270.40074,65.22535844
270.40324,65.22590167
270.40574,65.2264449
270.40824,65.22698812
270.41074,65.22753135
270.41324,65.22807458
270.41574,65.22861781
270.41824,65.22916103
270.42074,65.22970426
270.42324,65.23024749
270.42574,65.23079072
270.42824,65.23133394
270.43074,65.23187717
270.43324,65.232716
270.43574,65.23525656
270.43824,65.23779712
270.44074,65.24033768
270.44324,65.24287824
270.44574,65.2454188
270.44824,65.24795936
270.45074,65.25049991
270.45324,65.25304047
270.45574,65.2550023
270.45824,65.25541515
270.46074,65.255828
270.46324,65.25624085
270.46574,65.25665371
270.46824,65.25706656
270.47074,65.25747941
270.47324,65.25789226
270.47574,65.25830512
270.47824,65.25871797
270.48074,65.25913082
270.48324,65.25954367
270.48574,65.25995653
270.48824,65.26036938
270.49074,65.26078223
270.49324,65.26119508
270.49574,65.26160793
270.49824,65.26202079
270.50074,65.26243364
270.50324,65.26284649
270.50574,65.26325934
270.50824,65.2636722
270.51074,65.26403309
270.51324,65.26432338
270.51574,65.26461368
270.51824,65.26490397
270.52074,65.26519427
270.52324,65.26548457
270.52574,65.26577486
270.52824,65.26606516
270.53074,65.26635545
270.53324,65.26664575
270.53574,65.26693604
270.53824,65.26722634
270.54074,65.26751664
270.54324,65.26780693
270.54574,65.26809723
270.54824,65.26838752
270.55074,65.26867782
270.55324,65.26896812
270.55574,65.26925841
270.55824,65.26954871
270.56074,65.269839
270.56324,65.2701293
270.56574,65.2704196
270.56824,65.27070989
270.57074,65.27100019
270.57324,65.27129048
270.57574,65.27158078
270.57824,65.2719219
270.58074,65.27227605
270.58324,65.2726302
270.58574,65.27298434
270.58824,65.27333849
270.59074,65.27369264
270.59324,65.27404678
270.59574,65.27440093
270.59824,65.27475508
270.60074,65.27510923
270.60324,65.27546337
270.60574,65.27581752
270.60824,65.27617167
270.61074,65.27652582
270.61324,65.27687996
270.61574,65.27723411
270.61824,65.27758826
270.62074,65.2779424
270.62324,65.27829655
270.62574,65.2786507
270.62824,65.27900485
270.63074,65.27935899
270.63324,65.27971314
270.63574,65.28006729
270.63824,65.28042144
270.64074,65.28077558
270.64324,65.28112973
270.64574,65.28148388
270.64824,65.28183802
270.65074,65.28219217
270.65324,65.28295032
270.65574,65.28384171
270.65824,65.28473309
270.66074,65.28562447
270.66324,65.28651586
270.66574,65.28740724
270.66824,65.28829863
270.67074,65.28919001
270.67324,65.2900814
270.67574,65.29097278
270.67824,65.29186417
270.68074,65.29275555
270.68324,65.29364694
270.68574,65.29453832
270.68824,65.2954297
270.69074,65.29632109
270.69324,65.29721247
270.69574,65.29810386
270.69824,65.29899335
270.70074,65.2998788
270.70324,65.30076425
270.70574,65.30164971
270.70824,65.30253516
270.71074,65.30342062
270.71324,65.30430607
270.71574,65.30519152
270.71824,65.30607698
270.72074,65.30696243
270.72324,65.30784789
270.72574,65.30873334
270.72824,65.3096188
270.73074,65.31050425
270.73324,65.3113897
270.73574,65.31227516
270.73824,65.31316061
270.74074,65.31404607
270.74324,65.31493152
270.74574,65.31581698
270.74824,65.31670243
270.75074,65.31758788
270.75324,65.31848079
270.75574,65.31942442
270.75824,65.32036806
270.76074,65.32131169
270.76324,65.32225533
270.76574,65.32319896
270.76824,65.3241426
270.77074,65.32508623
270.77324,65.32602987
270.77574,65.3269735
270.77824,65.32791714
270.78074,65.32886077
270.78324,65.32980441
270.78574,65.33077286
270.78824,65.33176654
270.79074,65.33276022
270.79324,65.3337539
270.79574,65.33474758
270.79824,65.33574126
270.80074,65.33673494
270.80324,65.33772862
270.80574,65.33872229
270.80824,65.33971597
270.81074,65.34070965
270.81324,65.34170333
270.81574,65.34269701
270.81824,65.34380044
270.82074,65.34500358
270.82324,65.34620671
270.82574,65.34740984
270.82824,65.34861298
270.83074,65.34981611
270.83324,65.35101925
270.83574,65.35222238
270.83824,65.35342552
270.84074,65.35462865
270.84324,65.35583178
270.84574,65.35703492
270.84824,65.35823805
270.85074,65.35944119
270.85324,65.36059911
270.85574,65.36175015
270.85824,65.36290119
270.86074,65.36405223
270.86324,65.36520328
270.86574,65.36635432
270.86824,65.36750536
270.87074,65.36865641
270.87324,65.36980745
270.87574,65.37095849
270.87824,65.37210954
270.88074,65.37326058
270.88324,65.37441162
270.88574,65.37556267
270.88824,65.3765327
270.89074,65.37747616
270.89324,65.37841962
270.89574,65.37936308
270.89824,65.38030654
270.90074,65.38125
270.90324,65.38219346
270.90574,65.38313692
270.90824,65.38408038
270.91074,65.38502384
270.91324,65.3859673
270.91574,65.38691076
270.91824,65.38785422
270.92074,65.38879768
270.92324,65.38985437
270.92574,65.39138758
270.92824,65.39292078
270.93074,65.39445398
270.93324,65.39598719
270.93574,65.39752039
270.93824,65.39905359
270.94074,65.4005868
270.94324,65.40212
270.94574,65.40331257
270.94824,65.40450514
270.95074,65.40569771
270.95324,65.40689027
270.95574,65.40808284
270.95824,65.40927541
270.96074,65.41046798
270.96324,65.41166055
270.96574,65.41285312
270.96824,65.41404569
270.97074,65.41523825
270.97324,65.41643082
270.97574,65.41761748
270.97824,65.41859885
270.98074,65.41958022
270.98324,65.42056158
270.98574,65.42154295
270.98824,65.42252432
270.99074,65.42350569
270.99324,65.42448706
270.99574,65.42546843
270.99824,65.4264498
271.00074,65.42743116
271.00324,65.42841253
271.00574,65.4293939
271.00824,65.43037527
271.01074,65.43135664
271.01324,65.43233801
271.01574,65.43331938
271.01824,65.43430075
271.02074,65.43613105
271.02324,65.43799674
271.02574,65.43986242
271.02824,65.4417281
271.03074,65.44359378
271.03324,65.44545946
271.03574,65.44732514
271.03824,65.44919083
271.04074,65.45105651
271.04324,65.45292219
271.04574,65.45478787
271.04824,65.45665355
271.05074,65.45851923
271.05324,65.46038491
271.05574,65.4622506
271.05824,65.46354064
271.06074,65.46479132
271.06324,65.466042
271.06574,65.46729268
271.06824,65.46854336
271.07074,65.46979404
271.07324,65.47104472
271.07574,65.47229541
271.07824,65.47354609
271.08074,65.47479677
271.08324,65.47604745
271.08574,65.47729813
271.08824,65.47854881
271.09074,65.47979949
271.09324,65.48106457
271.09574,65.48237146
271.09824,65.48367836
271.10074,65.48498525
271.10324,65.48629215
271.10574,65.48759904
271.10824,65.48890594
271.11074,65.49021283
271.11324,65.49151973
271.11574,65.49233
271.11824,65.49233
271.12074,65.49233
271.12324,65.49233
271.12574,65.49233
271.12824,65.49233
271.13074,65.49233
271.13324,65.49233
271.13574,65.49233
271.13824,65.49233
271.14074,65.49233
271.14324,65.49233
271.14574,65.49233
271.14824,65.49233
271.15074,65.49233
271.15324,65.49233
271.15574,65.49233
271.15824,65.49233
